epoch,bounds_MAE,bounds_loss,loss,num_clusters_accuracy,num_clusters_loss,num_clusters_mae,ranks_accuracy,ranks_loss,ranks_mae,val_bounds_MAE,val_bounds_loss,val_loss,val_num_clusters_accuracy,val_num_clusters_loss,val_num_clusters_mae,val_ranks_accuracy,val_ranks_loss,val_ranks_mae
0,1.5388303995132446,2.4598019123077393,3.3998568058013916,0.4392857253551483,1.4283196926116943,0.8861067891120911,0.12857143580913544,0.45179033279418945,0.40834668278694153,NA,NA,NA,NA,NA,NA,NA,NA,NA
1,1.5558708906173706,1.0549224615097046,1.6474603414535522,0.8107143044471741,0.7394818663597107,0.8871979713439941,0.20357142388820648,0.4455936849117279,0.40272024273872375,NA,NA,NA,NA,NA,NA,NA,NA,NA
2,1.5570467710494995,1.2849239110946655,1.808128833770752,0.7678571343421936,0.6019763946533203,0.8844658732414246,0.15714286267757416,0.4444331228733063,0.40191933512687683,NA,NA,NA,NA,NA,NA,NA,NA,NA
