"New_Client_Id_Client";"sending_date_group";"is_opened_retreated";"is_clicked";"mailing_id";"email_id";"min_sending_date";"email_count"
6;2019-10-17;FALSE;FALSE;"12;13";"1422411";2019-10-17;2
8;2022-09-14;TRUE;FALSE;"3278";"1979250";2022-09-14;1
12;2021-09-27;FALSE;FALSE;"2173";"1984953";2021-09-27;1
14;2022-07-09;TRUE;FALSE;"3151";"1187642";2022-07-09;1
17;2019-07-06;TRUE;FALSE;"12;13";"1390460";2019-07-06;2
17;2021-04-30;FALSE;FALSE;"39";"1390460";2021-04-30;1
17;2021-05-05;FALSE;FALSE;"40";"1390460";2021-05-05;1
19;2020-10-22;FALSE;FALSE;"12;13";"1772898";2020-10-22;2
23;2019-05-30;TRUE;FALSE;"37;38";"24843";2019-05-30;2
23;2020-07-09;TRUE;FALSE;"37;38";"24843";2020-07-09;2
23;2020-12-05;TRUE;FALSE;"37;38";"24843";2020-12-05;2
23;2021-05-22;TRUE;FALSE;"37;38";"24843";2021-05-22;2
23;2022-09-04;FALSE;FALSE;"3328";"24843";2022-09-04;1
23;2023-01-31;FALSE;FALSE;"3389";"24843";2023-01-31;1
23;2023-07-06;FALSE;FALSE;"3980";"24843";2023-07-06;1
26;2019-06-03;TRUE;FALSE;"12;13";"1379849";2019-06-03;2
27;2018-09-08;FALSE;FALSE;"12;13";"1290541";2018-09-08;2
30;2019-01-15;TRUE;FALSE;"37;38";"237918";2019-01-15;2
31;2019-09-30;FALSE;FALSE;"12;13";"1417520";2019-09-30;2
35;2020-01-24;FALSE;FALSE;"39;40";"1093405";2020-01-24;2
35;2020-02-19;FALSE;FALSE;"39;40";"1093405";2020-02-19;2
36;2019-07-02;FALSE;FALSE;"12;13";"1388728";2019-07-02;2
38;2021-11-13;FALSE;FALSE;"2173";"2028494";2021-11-13;1
42;2018-11-25;TRUE;FALSE;"37";"900127";2018-11-25;1
42;2018-11-30;FALSE;FALSE;"38";"900127";2018-11-30;1
42;2019-12-24;TRUE;FALSE;"37;38";"900127";2019-12-24;2
42;2022-12-01;FALSE;FALSE;"3389";"900127";2022-12-01;1
43;2022-08-30;TRUE;FALSE;"3275";"2170104";2022-08-30;1
45;2018-09-12;TRUE;TRUE;"39";"308853";2018-09-12;1
45;2018-10-19;TRUE;TRUE;"39;40";"308853";2018-10-19;2
45;2018-10-24;TRUE;TRUE;"37";"308853";2018-10-24;1
45;2018-11-14;TRUE;TRUE;"39;40";"308853";2018-11-14;2
45;2019-01-23;TRUE;TRUE;"39";"308853";2019-01-23;1
45;2019-02-18;TRUE;TRUE;"39";"308853";2019-02-18;1
45;2019-05-03;FALSE;FALSE;"39;40";"308853";2019-05-03;2
45;2019-06-07;FALSE;FALSE;"39;40";"308853";2019-06-07;2
45;2019-07-10;TRUE;TRUE;"39;40";"308853";2019-07-10;2
45;2019-11-27;TRUE;FALSE;"39";"308853";2019-11-27;1
45;2019-12-10;TRUE;FALSE;"40";"308853";2019-12-10;1
45;2019-12-23;TRUE;FALSE;"39";"308853";2019-12-23;1
45;2020-01-05;FALSE;FALSE;"40";"308853";2020-01-05;1
45;2020-01-18;TRUE;FALSE;"39";"308853";2020-01-18;1
45;2020-01-31;FALSE;FALSE;"40";"308853";2020-01-31;1
45;2020-02-13;TRUE;FALSE;"39";"308853";2020-02-13;1
45;2020-02-26;FALSE;FALSE;"40";"308853";2020-02-26;1
45;2020-05-23;TRUE;FALSE;"39;40";"308853";2020-05-23;2
45;2020-08-29;TRUE;FALSE;"39;40";"308853";2020-08-29;2
45;2021-02-07;FALSE;FALSE;"39;40";"308853";2021-02-07;2
45;2021-03-28;FALSE;FALSE;"39;40";"308853";2021-03-28;2
45;2021-08-11;TRUE;TRUE;"39";"308853";2021-08-11;1
45;2021-08-16;FALSE;FALSE;"40";"308853";2021-08-16;1
45;2021-09-22;FALSE;FALSE;"39;40";"308853";2021-09-22;2
45;2022-03-30;FALSE;FALSE;"2812";"308853";2022-03-30;1
45;2022-06-24;TRUE;FALSE;"3151";"308853";2022-06-24;1
45;2022-09-15;TRUE;FALSE;"3328";"308853";2022-09-15;1
45;2022-10-17;FALSE;FALSE;"3389";"308853";2022-10-17;1
45;2022-11-19;FALSE;FALSE;"3389";"308853";2022-11-19;1
45;2022-12-21;FALSE;FALSE;"3389";"308853";2022-12-21;1
45;2023-01-22;FALSE;FALSE;"3389";"308853";2023-01-22;1
45;2023-02-23;FALSE;FALSE;"3389";"308853";2023-02-23;1
45;2023-05-17;FALSE;FALSE;"3389";"308853";2023-05-17;1
46;2021-10-12;TRUE;TRUE;"37;38";"953755";2021-10-12;2
49;2019-12-24;TRUE;FALSE;"37;38";"1119444";2019-12-24;2
50;2019-12-29;TRUE;FALSE;"12;13";"1470535";2019-12-29;2
52;2020-07-23;TRUE;TRUE;"37";"611944";2020-07-23;1
53;2018-12-16;FALSE;FALSE;"12;13";"1318182";2018-12-16;2
53;2019-01-22;FALSE;FALSE;"37;38";"1318182";2019-01-22;2
53;2019-05-30;FALSE;FALSE;"37;38";"1318182";2019-05-30;2
53;2020-07-13;TRUE;FALSE;"37;38";"1318182";2020-07-13;2
53;2022-07-04;TRUE;FALSE;"3151";"1318182";2022-07-04;1
59;2020-05-31;FALSE;FALSE;"39;40";"24353";2020-05-31;2
59;2020-08-09;FALSE;FALSE;"39;40";"24353";2020-08-09;2
59;2022-06-22;FALSE;FALSE;"3151";"24353";2022-06-22;1
59;2022-10-09;FALSE;FALSE;"3389";"24353";2022-10-09;1
59;2023-05-18;FALSE;FALSE;"3389";"24353";2023-05-18;1
60;2020-01-01;TRUE;TRUE;"12";"1474253";2020-01-01;1
61;2018-10-15;TRUE;FALSE;"37;38";"110740";2018-10-15;2
61;2018-12-17;TRUE;FALSE;"37;38";"110740";2018-12-17;2
61;2019-02-12;TRUE;TRUE;"39";"110740";2019-02-12;1
61;2019-03-10;TRUE;FALSE;"39";"110740";2019-03-10;1
61;2020-02-06;TRUE;TRUE;"37";"110740";2020-02-06;1
61;2020-06-28;TRUE;FALSE;"37;38";"110740";2020-06-28;2
61;2020-08-09;TRUE;TRUE;"37";"110740";2020-08-09;1
61;2021-12-08;TRUE;FALSE;"37";"110740";2021-12-08;1
61;2021-12-13;TRUE;TRUE;"38";"110740";2021-12-13;1
61;2022-05-06;TRUE;FALSE;"2812";"110740";2022-05-06;1
61;2022-12-30;FALSE;FALSE;"3389";"110740";2022-12-30;1
61;2023-07-15;TRUE;FALSE;"3980";"110740";2023-07-15;1
63;2019-12-22;TRUE;TRUE;"14;15";"1444480";2019-12-22;2
64;2019-05-23;TRUE;FALSE;"12;13";"1375009";2019-05-23;2
65;2018-11-16;TRUE;TRUE;"12";"1308304";2018-11-16;1
65;2020-02-10;TRUE;FALSE;"39;40";"1308304";2020-02-10;2
65;2020-03-07;TRUE;FALSE;"39;40";"1308304";2020-03-07;2
65;2020-09-13;TRUE;FALSE;"37;38";"1308304";2020-09-13;2
65;2022-05-20;FALSE;FALSE;"2812";"1308304";2022-05-20;1
65;2022-09-15;TRUE;FALSE;"3328";"1308304";2022-09-15;1
65;2023-01-18;TRUE;FALSE;"3389";"1308304";2023-01-18;1
66;2019-01-15;TRUE;TRUE;"37;38";"130380";2019-01-15;2
66;2019-03-30;TRUE;TRUE;"37";"130380";2019-03-30;1
66;2019-07-01;FALSE;FALSE;"37;38";"130380";2019-07-01;2
66;2019-08-04;TRUE;TRUE;"37";"130380";2019-08-04;1
69;2022-12-29;FALSE;FALSE;"3389";"193082";2022-12-29;1
71;2018-11-21;TRUE;FALSE;"12;13";"1309083";2018-11-21;2
71;2020-06-17;TRUE;FALSE;"37;38";"1309083";2020-06-17;2
71;2020-07-19;TRUE;FALSE;"37;38";"1309083";2020-07-19;2
71;2021-12-24;TRUE;FALSE;"2812";"1309083";2021-12-24;1
73;2019-06-03;TRUE;FALSE;"37;38";"1379750";2019-06-03;2
75;2019-12-29;TRUE;TRUE;"12;13";"1470636";2019-12-29;2
76;2019-02-10;TRUE;TRUE;"37;38";"918932";2019-02-10;2
76;2019-02-27;TRUE;FALSE;"39;40";"918932";2019-02-27;2
76;2021-02-04;TRUE;FALSE;"39;40";"918932";2021-02-04;2
76;2021-03-21;TRUE;TRUE;"37;38";"918932";2021-03-21;2
76;2021-10-01;FALSE;FALSE;"39;40";"918932";2021-10-01;2
76;2022-05-09;FALSE;FALSE;"2812";"918932";2022-05-09;1
76;2022-11-30;TRUE;FALSE;"3389";"918932";2022-11-30;1
76;2023-02-10;FALSE;FALSE;"3389";"918932";2023-02-10;1
77;2018-11-30;TRUE;TRUE;"37;38";"1266706";2018-11-30;2
77;2019-07-10;TRUE;FALSE;"37;38";"1266706";2019-07-10;2
77;2020-10-07;TRUE;FALSE;"37;38";"1266706";2020-10-07;2
77;2020-12-17;FALSE;FALSE;"37;38";"1266706";2020-12-17;2
77;2022-09-26;TRUE;FALSE;"3389";"1266706";2022-09-26;1
78;2018-10-07;TRUE;FALSE;"37;38";"1281787";2018-10-07;2
78;2019-08-16;TRUE;TRUE;"37;38";"1281787";2019-08-16;2
79;2022-09-19;TRUE;FALSE;"3328";"1189602";2022-09-19;1
81;2022-10-09;FALSE;FALSE;"3389";"1872795";2022-10-09;1
85;2020-07-03;FALSE;FALSE;"12;13";"1070513";2020-07-03;2
88;2021-03-16;TRUE;FALSE;"37;38";"1082189";2021-03-16;2
93;2019-03-30;TRUE;FALSE;"12;13";"1362203";2019-03-30;2
93;2019-05-07;TRUE;FALSE;"37;38";"1362203";2019-05-07;2
99;2022-07-12;FALSE;FALSE;"2823";"2157739";2022-07-12;1
102;2019-05-08;TRUE;TRUE;"37";"575235";2019-05-08;1
102;2020-06-02;TRUE;FALSE;"39;40";"575235";2020-06-02;2
102;2023-07-14;TRUE;FALSE;"3980";"575235";2023-07-14;1
103;2020-07-03;FALSE;FALSE;"12;13";"1534865";2020-07-03;2
103;2021-02-09;FALSE;FALSE;"37;38";"1534865";2021-02-09;2
103;2022-04-14;FALSE;FALSE;"2812";"1534865";2022-04-14;1
104;2020-03-14;FALSE;FALSE;"12;13";"1500432";2020-03-14;2
107;2019-04-03;TRUE;TRUE;"37;38";"1363153";2019-04-03;2
110;2021-12-16;FALSE;FALSE;"2173";"2050963";2021-12-16;1
118;2020-07-29;TRUE;FALSE;"37;38";"46146";2020-07-29;2
122;2020-08-10;TRUE;FALSE;"12;13";"1740745";2020-08-10;2
123;2022-02-16;FALSE;FALSE;"2812";"913500";2022-02-16;1
123;2023-02-14;FALSE;FALSE;"3389";"913500";2023-02-14;1
126;2019-01-03;FALSE;FALSE;"37;38";"462575";2019-01-03;2
127;2019-09-18;TRUE;FALSE;"37";"1167675";2019-09-18;1
127;2019-09-23;FALSE;FALSE;"38";"1167675";2019-09-23;1
128;2019-12-29;TRUE;FALSE;"14;15";"1463683";2019-12-29;2
128;2020-01-14;TRUE;FALSE;"39;40";"1463683";2020-01-14;2
129;2022-07-29;FALSE;FALSE;"3275";"2162608";2022-07-29;1
131;2019-04-21;FALSE;FALSE;"37;38";"519865";2019-04-21;2
131;2019-08-21;FALSE;FALSE;"37;38";"519865";2019-08-21;2
131;2020-02-07;TRUE;FALSE;"37;38";"519865";2020-02-07;2
131;2020-07-18;FALSE;FALSE;"37";"519865";2020-07-18;1
131;2020-07-25;TRUE;TRUE;"38";"519865";2020-07-25;1
131;2021-12-08;FALSE;FALSE;"37";"519865";2021-12-08;1
131;2021-12-13;TRUE;TRUE;"38";"519865";2021-12-13;1
131;2022-01-24;FALSE;FALSE;"2812";"519865";2022-01-24;1
131;2022-07-29;FALSE;FALSE;"3285";"519865";2022-07-29;1
131;2022-10-24;TRUE;FALSE;"3389";"519865";2022-10-24;1
131;2023-06-02;TRUE;FALSE;"3389";"519865";2023-06-02;1
131;2023-07-04;FALSE;FALSE;"3980";"519865";2023-07-04;1
131;2023-08-05;TRUE;FALSE;"3980";"519865";2023-08-05;1
140;2021-09-06;FALSE;FALSE;"2105";"1981263";2021-09-06;1
144;2020-06-13;TRUE;FALSE;"12;13";"1524874";2020-06-13;2
144;2020-06-26;FALSE;FALSE;"37;38";"1524874";2020-06-26;2
144;2020-12-12;TRUE;FALSE;"37;38";"1524874";2020-12-12;2
144;2022-06-20;FALSE;FALSE;"3151";"1524874";2022-06-20;1
144;2023-06-20;TRUE;FALSE;"3389";"1524874";2023-06-20;1
145;2020-08-10;FALSE;FALSE;"39;40";"1110112";2020-08-10;2
149;2020-02-06;TRUE;TRUE;"37;38";"1432336";2020-02-06;2
157;2019-11-27;FALSE;FALSE;"39";"376197";2019-11-27;1
157;2019-12-10;TRUE;FALSE;"40";"376197";2019-12-10;1
157;2019-12-23;FALSE;FALSE;"39";"376197";2019-12-23;1
157;2020-01-05;TRUE;FALSE;"40";"376197";2020-01-05;1
158;2019-05-29;FALSE;FALSE;"12;13";"1377583";2019-05-29;2
159;2019-04-04;TRUE;FALSE;"39;40";"899397";2019-04-04;2
159;2019-07-10;TRUE;FALSE;"39;40";"899397";2019-07-10;2
161;2019-12-26;TRUE;TRUE;"14";"1461442";2019-12-26;1
171;2019-01-04;FALSE;FALSE;"12;13";"1321485";2019-01-04;2
173;2018-10-25;FALSE;FALSE;"12;13";"1302276";2018-10-25;2
173;2019-01-22;TRUE;FALSE;"37;38";"1302276";2019-01-22;2
174;2022-03-24;FALSE;FALSE;"2943";"2115525";2022-03-24;1
175;2020-01-22;TRUE;FALSE;"37;38";"1208465";2020-01-22;2
178;2020-02-06;TRUE;FALSE;"37;38";"71423";2020-02-06;2
181;2019-07-31;FALSE;FALSE;"12;13";"767369";2019-07-31;2
184;2021-04-29;TRUE;FALSE;"39";"1437278";2021-04-29;1
184;2021-05-05;TRUE;FALSE;"40";"1437278";2021-05-05;1
192;2020-04-14;FALSE;FALSE;"39;40";"1475451";2020-04-14;2
192;2023-05-08;FALSE;FALSE;"3389";"1475451";2023-05-08;1
193;2020-02-07;TRUE;TRUE;"39;40";"135244";2020-02-07;2
193;2020-03-04;TRUE;TRUE;"39";"135244";2020-03-04;1
195;2020-04-06;TRUE;FALSE;"14;15";"1501877";2020-04-06;2
200;2018-12-15;TRUE;FALSE;"14;15";"1053232";2018-12-15;2
200;2020-02-06;FALSE;FALSE;"37;38";"1053232";2020-02-06;2
202;2018-10-10;FALSE;FALSE;"37;38";"508337";2018-10-10;2
203;2019-01-16;FALSE;FALSE;"39;40";"150542";2019-01-16;2
203;2019-02-11;FALSE;FALSE;"39;40";"150542";2019-02-11;2
204;2020-02-13;TRUE;FALSE;"39;40";"1490589";2020-02-13;2
204;2020-08-01;FALSE;FALSE;"37";"1490589";2020-08-01;1
204;2020-08-05;FALSE;FALSE;"38";"1490589";2020-08-05;1
204;2023-07-26;FALSE;FALSE;"3980";"1490589";2023-07-26;1
206;2020-06-15;TRUE;FALSE;"12;13";"1525640";2020-06-15;2
211;2020-07-03;FALSE;FALSE;"37;38";"168017";2020-07-03;2
215;2019-08-21;TRUE;FALSE;"37;38";"708532";2019-08-21;2
217;2019-04-24;FALSE;FALSE;"12;13";"944036";2019-04-24;2
219;2022-03-20;FALSE;FALSE;"2812";"851620";2022-03-20;1
219;2022-05-17;TRUE;FALSE;"2812";"851620";2022-05-17;1
221;2018-09-02;FALSE;FALSE;"38";"227691";2018-09-02;1
222;2021-02-09;TRUE;FALSE;"2105";"1900769";2021-02-09;1
222;2021-10-03;TRUE;FALSE;"37;38";"1900769";2021-10-03;2
230;2020-12-25;FALSE;FALSE;"37;38";"309206";2020-12-25;2
232;2021-09-12;TRUE;FALSE;"37;38";"1083972";2021-09-12;2
233;2022-06-29;FALSE;FALSE;"2823";"2152487";2022-06-29;1
235;2019-10-19;FALSE;FALSE;"12;13";"1424860";2019-10-19;2
237;2019-01-03;TRUE;FALSE;"37;38";"578382";2019-01-03;2
240;2019-12-01;FALSE;FALSE;"12";"101500";2019-12-01;1
240;2019-12-05;FALSE;FALSE;"13";"101500";2019-12-05;1
241;2019-01-19;FALSE;FALSE;"37;38";"220146";2019-01-19;2
243;2020-12-04;TRUE;FALSE;"39;40";"1189591";2020-12-04;2
244;2019-12-10;TRUE;TRUE;"12;13";"1454800";2019-12-10;2
247;2019-03-30;TRUE;FALSE;"37;38";"331234";2019-03-30;2
247;2020-12-22;TRUE;FALSE;"37;38";"331234";2020-12-22;2
248;2021-10-25;TRUE;FALSE;"2105";"2025608";2021-10-25;1
248;2022-07-01;TRUE;TRUE;"3151";"2025608";2022-07-01;1
248;2023-01-20;FALSE;FALSE;"3389";"2025608";2023-01-20;1
248;2023-03-22;FALSE;FALSE;"3389";"2025608";2023-03-22;1
248;2023-07-05;TRUE;FALSE;"3980";"2025608";2023-07-05;1
249;2019-01-11;FALSE;FALSE;"12;13";"1334578";2019-01-11;2
250;2023-07-21;TRUE;FALSE;"3980";"566386";2023-07-21;1
259;2018-10-07;FALSE;FALSE;"37;38";"128686";2018-10-07;2
259;2019-06-27;FALSE;FALSE;"37;38";"128686";2019-06-27;2
269;2021-03-19;FALSE;FALSE;"2173";"1916784";2021-03-19;1
269;2021-05-02;FALSE;FALSE;"39;40";"1916784";2021-05-02;2
269;2023-03-23;FALSE;FALSE;"3389";"1916784";2023-03-23;1
270;2019-01-03;TRUE;FALSE;"37;38";"909431";2019-01-03;2
270;2020-11-30;TRUE;TRUE;"37;38";"909431";2020-11-30;2
270;2021-02-20;TRUE;FALSE;"37;38";"909431";2021-02-20;2
270;2022-03-25;TRUE;FALSE;"2812";"909431";2022-03-25;1
272;2023-04-09;FALSE;FALSE;"3389";"373635";2023-04-09;1
285;2020-12-04;TRUE;FALSE;"12;13";"1829123";2020-12-04;2
286;2020-05-19;TRUE;TRUE;"37";"1516153";2020-05-19;1
286;2021-02-24;TRUE;TRUE;"37";"1516153";2021-02-24;1
286;2021-11-13;TRUE;FALSE;"37";"1516153";2021-11-13;1
286;2022-05-04;TRUE;FALSE;"2812";"1516153";2022-05-04;1
286;2022-07-15;TRUE;FALSE;"3151";"1516153";2022-07-15;1
286;2023-05-25;TRUE;FALSE;"3389";"1516153";2023-05-25;1
288;2020-08-07;TRUE;TRUE;"12;13";"1739891";2020-08-07;2
289;2018-09-15;TRUE;FALSE;"37;38";"146477";2018-09-15;2
289;2019-06-27;TRUE;FALSE;"37;38";"146477";2019-06-27;2
289;2021-10-26;TRUE;FALSE;"37;38";"146477";2021-10-26;2
289;2022-12-13;TRUE;FALSE;"3389";"146477";2022-12-13;1
292;2020-07-26;TRUE;FALSE;"37;38";"1530282";2020-07-26;2
297;2018-09-16;TRUE;TRUE;"37";"1122015";2018-09-16;1
297;2019-07-01;TRUE;TRUE;"37";"1122015";2019-07-01;1
298;2020-05-17;TRUE;TRUE;"12;13";"1515371";2020-05-17;2
299;2019-11-27;FALSE;FALSE;"39";"471552";2019-11-27;1
299;2019-12-10;FALSE;FALSE;"40";"471552";2019-12-10;1
299;2021-05-21;TRUE;FALSE;"37;38";"471552";2021-05-21;2
300;2018-11-25;FALSE;FALSE;"12";"1310121";2018-11-25;1
300;2018-11-30;FALSE;FALSE;"13";"1310121";2018-11-30;1
303;2019-04-18;FALSE;FALSE;"12;13";"1366612";2019-04-18;2
303;2022-01-17;FALSE;FALSE;"2812";"1366612";2022-01-17;1
304;2021-12-10;TRUE;FALSE;"37;38";"1163734";2021-12-10;2
304;2021-12-24;FALSE;FALSE;"2812";"1163734";2021-12-24;1
304;2022-10-12;FALSE;FALSE;"3389";"1163734";2022-10-12;1
304;2023-05-02;TRUE;FALSE;"3389";"1163734";2023-05-02;1
305;2021-02-09;TRUE;FALSE;"2173";"1889535";2021-02-09;1
307;2018-12-18;FALSE;FALSE;"12";"1319550";2018-12-18;1
313;2022-06-23;TRUE;FALSE;"3151";"1883249";2022-06-23;1
317;2018-12-17;TRUE;FALSE;"12;13";"1319158";2018-12-17;2
319;2019-09-29;TRUE;TRUE;"12;13";"909136";2019-09-29;2
319;2020-03-30;TRUE;FALSE;"39;40";"909136";2020-03-30;2
319;2020-07-28;TRUE;FALSE;"39;40";"909136";2020-07-28;2
319;2021-08-11;TRUE;FALSE;"39";"909136";2021-08-11;1
319;2021-08-16;TRUE;FALSE;"40";"909136";2021-08-16;1
319;2022-01-16;FALSE;FALSE;"2812";"909136";2022-01-16;1
319;2022-03-13;TRUE;FALSE;"2812";"909136";2022-03-13;1
319;2022-12-04;FALSE;FALSE;"3389";"909136";2022-12-04;1
319;2023-03-08;FALSE;FALSE;"3389";"909136";2023-03-08;1
319;2023-07-23;TRUE;TRUE;"3980";"909136";2023-07-23;1
320;2022-07-03;FALSE;FALSE;"3151";"951612";2022-07-03;1
321;2020-05-23;TRUE;FALSE;"37;38";"87280";2020-05-23;2
321;2022-05-06;TRUE;FALSE;"2812";"87280";2022-05-06;1
322;2019-12-17;FALSE;FALSE;"12;13";"237139";2019-12-17;2
323;2018-09-02;FALSE;FALSE;"37;38";"904186";2018-09-02;2
323;2018-10-04;FALSE;FALSE;"37;38";"904186";2018-10-04;2
323;2023-06-10;FALSE;FALSE;"3389";"904186";2023-06-10;1
323;2023-07-12;FALSE;FALSE;"3980";"904186";2023-07-12;1
329;2018-09-20;FALSE;FALSE;"14;15";"217430";2018-09-20;2
329;2022-10-09;TRUE;FALSE;"3389";"217430";2022-10-09;1
330;2019-12-10;FALSE;FALSE;"39";"310366";2019-12-10;1
330;2020-01-05;FALSE;FALSE;"39";"310366";2020-01-05;1
330;2020-01-09;FALSE;FALSE;"40";"310366";2020-01-09;1
331;2020-09-04;FALSE;FALSE;"12;13";"1749663";2020-09-04;2
331;2021-09-06;TRUE;FALSE;"37;38";"1749663";2021-09-06;2
331;2023-01-17;FALSE;FALSE;"3389";"1749663";2023-01-17;1
333;2019-02-11;FALSE;FALSE;"12;13";"141719";2019-02-11;2
334;2020-10-06;TRUE;TRUE;"12";"1297486";2020-10-06;1
335;2019-01-03;TRUE;TRUE;"37";"1328975";2019-01-03;1
336;2020-07-01;TRUE;FALSE;"14;15";"335469";2020-07-01;2
343;2022-01-12;TRUE;FALSE;"2823";"2085757";2022-01-12;1
343;2023-02-03;TRUE;FALSE;"3389";"2085757";2023-02-03;1
353;2019-04-03;FALSE;FALSE;"14";"804537";2019-04-03;1
353;2019-04-07;FALSE;FALSE;"15";"804537";2019-04-07;1
354;2020-06-30;FALSE;FALSE;"37;38";"364660";2020-06-30;2
356;2020-02-21;FALSE;FALSE;"12;13";"1494552";2020-02-21;2
362;2019-01-03;TRUE;TRUE;"37";"203457";2019-01-03;1
362;2019-05-02;TRUE;TRUE;"37";"203457";2019-05-02;1
362;2020-06-07;TRUE;TRUE;"37;38";"203457";2020-06-07;2
362;2020-07-29;TRUE;FALSE;"37;38";"203457";2020-07-29;2
362;2021-10-17;TRUE;FALSE;"37;38";"203457";2021-10-17;2
363;2019-01-11;FALSE;FALSE;"37;38";"550263";2019-01-11;2
363;2019-02-12;TRUE;FALSE;"37;38";"550263";2019-02-12;2
363;2019-05-30;TRUE;TRUE;"37";"550263";2019-05-30;1
363;2019-08-05;TRUE;TRUE;"37";"550263";2019-08-05;1
363;2020-01-24;FALSE;FALSE;"37;38";"550263";2020-01-24;2
363;2023-07-15;TRUE;FALSE;"3980";"550263";2023-07-15;1
364;2019-02-10;TRUE;TRUE;"14;15";"1153368";2019-02-10;2
367;2019-07-31;TRUE;TRUE;"37;38";"1398898";2019-07-31;2
368;2018-11-11;TRUE;FALSE;"37;38";"206015";2018-11-11;2
368;2019-07-24;TRUE;TRUE;"37";"206015";2019-07-24;1
368;2019-08-27;TRUE;TRUE;"37";"206015";2019-08-27;1
368;2019-10-09;TRUE;FALSE;"39;40";"206015";2019-10-09;2
368;2020-01-16;TRUE;FALSE;"37;38";"206015";2020-01-16;2
368;2020-05-18;TRUE;TRUE;"37;38";"206015";2020-05-18;2
368;2020-07-17;TRUE;TRUE;"37;38";"206015";2020-07-17;2
368;2020-10-25;TRUE;FALSE;"37;38";"206015";2020-10-25;2
368;2020-11-24;TRUE;TRUE;"39";"206015";2020-11-24;1
368;2021-02-04;TRUE;TRUE;"37";"206015";2021-02-04;1
368;2021-03-08;TRUE;TRUE;"37;38";"206015";2021-03-08;2
368;2022-06-15;TRUE;FALSE;"3151";"206015";2022-06-15;1
368;2022-10-21;TRUE;FALSE;"3389";"206015";2022-10-21;1
368;2023-02-10;TRUE;TRUE;"3389";"206015";2023-02-10;1
368;2023-06-23;TRUE;FALSE;"3389";"206015";2023-06-23;1
368;2023-07-28;TRUE;FALSE;"3980";"206015";2023-07-28;1
370;2021-01-25;FALSE;FALSE;"2107;2130";"1891157";2021-01-25;2
371;2018-11-07;FALSE;FALSE;"14";"1118037";2018-11-07;1
371;2018-11-12;FALSE;FALSE;"15";"1118037";2018-11-12;1
372;2020-12-07;FALSE;FALSE;"37;38";"73100";2020-12-07;2
374;2021-02-18;TRUE;FALSE;"2173";"1895852";2021-02-18;1
376;2020-01-18;TRUE;TRUE;"37";"822126";2020-01-18;1
376;2022-03-22;FALSE;FALSE;"2812";"822126";2022-03-22;1
380;2020-09-05;TRUE;FALSE;"12;13";"1749922";2020-09-05;2
381;2018-11-07;FALSE;FALSE;"39";"74161";2018-11-07;1
381;2018-11-12;FALSE;FALSE;"40";"74161";2018-11-12;1
381;2018-12-03;FALSE;FALSE;"39";"74161";2018-12-03;1
381;2018-12-11;FALSE;FALSE;"40";"74161";2018-12-11;1
381;2019-04-23;FALSE;FALSE;"37;38";"74161";2019-04-23;2
381;2019-06-03;FALSE;FALSE;"37;38";"74161";2019-06-03;2
381;2019-07-10;FALSE;FALSE;"39;40";"74161";2019-07-10;2
381;2019-08-05;TRUE;TRUE;"39;40";"74161";2019-08-05;2
381;2020-10-27;FALSE;FALSE;"37;38";"74161";2020-10-27;2
381;2021-02-04;FALSE;FALSE;"37;38";"74161";2021-02-04;2
381;2022-05-15;FALSE;FALSE;"2812";"74161";2022-05-15;1
381;2022-12-04;FALSE;FALSE;"3389";"74161";2022-12-04;1
385;2020-07-17;FALSE;FALSE;"12;13";"1728078";2020-07-17;2
388;2020-11-24;FALSE;FALSE;"14";"1781264";2020-11-24;1
388;2020-12-01;FALSE;FALSE;"15";"1781264";2020-12-01;1
390;2019-01-04;TRUE;FALSE;"12;13";"246387";2019-01-04;2
390;2019-05-31;FALSE;FALSE;"37;38";"246387";2019-05-31;2
390;2022-04-22;TRUE;FALSE;"2812";"246387";2022-04-22;1
391;2018-10-30;TRUE;TRUE;"37;38";"552812";2018-10-30;2
392;2018-10-28;FALSE;FALSE;"37;38";"90548";2018-10-28;2
392;2019-12-10;TRUE;FALSE;"39";"90548";2019-12-10;1
392;2020-01-05;FALSE;FALSE;"39";"90548";2020-01-05;1
392;2020-01-09;FALSE;FALSE;"40";"90548";2020-01-09;1
393;2020-01-18;TRUE;FALSE;"37;38";"1429951";2020-01-18;2
393;2020-09-27;TRUE;FALSE;"37;38";"1429951";2020-09-27;2
393;2021-08-31;TRUE;FALSE;"37;38";"1429951";2021-08-31;2
393;2022-12-02;TRUE;FALSE;"3389";"1429951";2022-12-02;1
394;2019-10-18;FALSE;FALSE;"12;13";"1424548";2019-10-18;2
394;2020-07-12;FALSE;FALSE;"37;38";"1424548";2020-07-12;2
395;2020-12-29;FALSE;FALSE;"39;40";"369912";2020-12-29;2
396;2019-02-10;TRUE;FALSE;"37;38";"811168";2019-02-10;2
396;2020-05-24;TRUE;FALSE;"37;38";"811168";2020-05-24;2
396;2020-08-19;TRUE;FALSE;"37;38";"811168";2020-08-19;2
396;2022-11-01;TRUE;FALSE;"3389";"811168";2022-11-01;1
396;2023-05-29;TRUE;FALSE;"3389";"811168";2023-05-29;1
399;2020-01-09;FALSE;FALSE;"14";"1471184";2020-01-09;1
399;2020-01-13;TRUE;FALSE;"15";"1471184";2020-01-13;1
